open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2025-08-07 23:39:00,117310.0,117310.0,117309.99,117309.99,1.45564,2025-08-07 23:39:59.999,170761.1215516,172,0.7708,90422.548,0
2025-08-07 23:40:00,117309.99,117320.0,117309.99,117320.0,3.79,2025-08-07 23:40:59.999,444609.2991349,509,2.66422,312543.6114207,0
2025-08-07 23:41:00,117319.99,117341.84,117319.99,117341.83,1.9434,2025-08-07 23:41:59.999,228021.5996369,774,1.41647,166196.1539012,0
2025-08-07 23:42:00,117341.83,117355.26,117341.83,117355.25,5.46372,2025-08-07 23:42:59.999,641132.8665602,611,4.90051,575039.7741448,0
2025-08-07 23:43:00,117355.26,117379.71,117354.79,117354.79,6.75792,2025-08-07 23:43:59.999,793178.457225,2188,2.83445,332665.8346935,0
2025-08-07 23:44:00,117354.8,117394.49,117351.17,117394.49,11.29488,2025-08-07 23:44:59.999,1325532.7598479,1361,3.50175,410978.7486608,0
2025-08-07 23:45:00,117394.48,117419.99,117390.0,117419.99,11.62771,2025-08-07 23:45:59.999,1365080.3620605,1229,7.69074,902896.4511669,0
2025-08-07 23:46:00,117419.99,117445.87,117419.99,117435.85,5.38206,2025-08-07 23:46:59.999,632044.1684197,1843,2.22953,261816.381885,0
2025-08-07 23:47:00,117435.84,117450.0,117435.84,117450.0,3.91083,2025-08-07 23:47:59.999,459276.2280609,444,0.7962,93505.3062842,0
2025-08-07 23:48:00,117449.99,117450.0,117449.99,117449.99,1.32036,2025-08-07 23:48:59.999,155076.2767724,180,0.7976,93678.12,0
2025-08-07 23:49:00,117449.99,117450.0,117449.99,117450.0,3.66695,2025-08-07 23:49:59.999,430683.2531234,157,1.22929,144380.1105,0
2025-08-07 23:50:00,117450.0,117450.0,117449.99,117449.99,0.70448,2025-08-07 23:50:59.999,82741.1727666,188,0.38114,44764.893,0
2025-08-07 23:51:00,117450.0,117459.35,117449.99,117459.35,3.25262,2025-08-07 23:51:59.999,382036.003875,567,1.96556,230859.9899261,0
2025-08-07 23:52:00,117459.35,117462.18,117459.21,117459.21,9.45615,2025-08-07 23:52:59.999,1110726.3805191,757,6.29885,739865.372919,0
2025-08-07 23:53:00,117459.22,117459.22,117442.63,117442.63,4.11879,2025-08-07 23:53:59.999,483737.8715382,840,1.43659,168719.3153022,0
2025-08-07 23:54:00,117442.63,117462.18,117442.63,117456.01,6.56351,2025-08-07 23:54:59.999,770870.0150429,902,3.69011,433389.9782144,0
2025-08-07 23:55:00,117456.02,117456.02,117456.01,117456.02,1.92873,2025-08-07 23:55:59.999,226540.9479853,177,1.7818,209283.136436,0
2025-08-07 23:56:00,117456.01,117462.0,117456.01,117461.99,1.93197,2025-08-07 23:56:59.999,226923.0725682,320,1.25427,147323.0244396,0
2025-08-07 23:57:00,117462.0,117467.99,117461.99,117467.98,2.90871,2025-08-07 23:57:59.999,341665.2343428,514,2.31077,271429.1873694,0
2025-08-07 23:58:00,117467.98,117473.8,117467.98,117472.02,12.57571,2025-08-07 23:58:59.999,1477285.5669382,562,5.94232,698038.6989992,0
2025-08-07 23:59:00,117472.02,117472.02,117472.01,117472.01,3.23263,2025-08-07 23:59:59.999,379743.570312,195,2.66257,312777.4762914,0
2025-08-08 00:00:00,117472.02,117489.53,117385.22,117385.23,18.08472,2025-08-08 00:00:59.999,2123931.6261111,2243,2.63429,309430.8151098,0
2025-08-08 00:01:00,117385.23,117433.05,117385.22,117412.91,14.09166,2025-08-08 00:01:59.999,1654521.4547016,2246,10.20501,1198174.020298,0
2025-08-08 00:02:00,117412.91,117422.0,117412.9,117422.0,2.70168,2025-08-08 00:02:59.999,317221.9195919,548,1.02345,120172.5611393,0
2025-08-08 00:03:00,117422.0,117433.05,117421.99,117433.04,6.28769,2025-08-08 00:03:59.999,738316.6509273,465,4.94838,581051.9025029,0
2025-08-08 00:04:00,117433.05,117452.0,117420.0,117420.01,7.29879,2025-08-08 00:04:59.999,857119.0853657,1664,2.58197,303209.3195071,0
2025-08-08 00:05:00,117420.01,117434.44,117292.02,117352.22,17.23507,2025-08-08 00:05:59.999,2022270.6017321,5923,5.70126,668856.7646848,0
2025-08-08 00:06:00,117352.23,117375.41,117346.84,117346.84,4.16513,2025-08-08 00:06:59.999,488820.3875548,1354,0.6614,77621.4507985,0
2025-08-08 00:07:00,117346.84,117391.08,117336.29,117391.08,8.0037,2025-08-08 00:07:59.999,939210.7610218,1499,5.62812,660444.6010753,0
2025-08-08 00:08:00,117391.07,117391.08,117360.0,117360.01,6.55522,2025-08-08 00:08:59.999,769422.4376811,2160,1.33984,157251.4539742,0
2025-08-08 00:09:00,117360.0,117360.0,117300.0,117300.01,3.96148,2025-08-08 00:09:59.999,464763.2453588,2016,0.44727,52469.4814621,0
2025-08-08 00:10:00,117300.01,117370.98,117300.0,117370.98,6.34862,2025-08-08 00:10:59.999,744823.4915575,1354,4.80323,563519.7141024,0
2025-08-08 00:11:00,117370.98,117370.98,117362.41,117362.42,2.96319,2025-08-08 00:11:59.999,347768.984983,479,0.47304,55517.1373592,0
2025-08-08 00:12:00,117362.42,117362.42,117331.13,117357.31,4.36543,2025-08-08 00:12:59.999,512293.3536757,1591,1.02902,120747.4963864,0
2025-08-08 00:13:00,117357.3,117410.61,117357.3,117403.99,8.98597,2025-08-08 00:13:59.999,1054910.1249125,1890,7.70121,904083.3977239,0
2025-08-08 00:14:00,117404.0,117404.0,117372.37,117372.38,5.48598,2025-08-08 00:14:59.999,644021.7893633,1032,1.33407,156621.1546916,0
2025-08-08 00:15:00,117372.37,117372.38,117309.13,117337.13,7.27513,2025-08-08 00:15:59.999,853542.5254926,2471,3.34291,392175.8153793,0
2025-08-08 00:16:00,117337.14,117351.29,117294.0,117294.01,7.62437,2025-08-08 00:16:59.999,894482.3915718,1877,1.34832,158209.4210379,0
2025-08-08 00:17:00,117294.0,117305.7,117288.57,117288.57,10.83047,2025-08-08 00:17:59.999,1270425.1096848,983,4.34256,509373.937263,0
2025-08-08 00:18:00,117288.58,117288.58,117072.97,117113.87,70.79846,2025-08-08 00:18:59.999,8294069.2933269,8255,14.09974,1651902.9826984,0
2025-08-08 00:19:00,117113.87,117113.88,116877.65,116878.05,57.75111,2025-08-08 00:19:59.999,6755260.8389357,9477,6.7988,795335.7783595,0
2025-08-08 00:20:00,116878.05,116930.12,116878.04,116904.03,20.54518,2025-08-08 00:20:59.999,2401924.7433627,4568,12.71508,1486504.9363721,0
2025-08-08 00:21:00,116904.02,117011.0,116870.21,116960.0,18.22879,2025-08-08 00:21:59.999,2132257.3276631,5810,10.30515,1205344.3760011,0
2025-08-08 00:22:00,116960.01,117008.0,116911.52,116999.99,14.33707,2025-08-08 00:22:59.999,1676913.9382289,4890,6.73092,787202.6388186,0
2025-08-08 00:23:00,116999.99,117091.03,116999.99,117005.34,27.11254,2025-08-08 00:23:59.999,3173530.8709316,5236,20.36549,2383841.9301572,0
2025-08-08 00:24:00,117005.35,117010.97,116936.59,117010.96,10.92559,2025-08-08 00:24:59.999,1277916.2050639,3658,5.57564,652122.4337535,0
2025-08-08 00:25:00,117010.97,117090.75,117010.96,117048.0,17.29738,2025-08-08 00:25:59.999,2024620.2002129,4845,10.64758,1246183.1786263,0
2025-08-08 00:26:00,117048.0,117227.53,117047.99,117227.52,14.98823,2025-08-08 00:26:59.999,1755619.9349632,5912,12.07192,1414022.3302255,0
2025-08-08 00:27:00,117227.53,117227.53,117093.83,117153.68,12.47559,2025-08-08 00:27:59.999,1461727.094699,6036,4.42455,518242.0976794,0
2025-08-08 00:28:00,117153.68,117180.0,117101.88,117116.0,14.82856,2025-08-08 00:28:59.999,1737015.2091855,3133,5.54277,649275.7539513,0
2025-08-08 00:29:00,117116.0,117132.18,117087.39,117132.17,9.57228,2025-08-08 00:29:59.999,1121044.3226342,2176,3.02567,354368.4683578,0
2025-08-08 00:30:00,117132.17,117132.18,117054.45,117096.3,8.05292,2025-08-08 00:30:59.999,942951.4560413,2674,2.05904,241046.9932378,0
2025-08-08 00:31:00,117096.3,117129.78,117068.69,117075.85,19.77162,2025-08-08 00:31:59.999,2315284.6264896,3222,13.87394,1624619.9031918,0
2025-08-08 00:32:00,117075.85,117098.07,117061.82,117092.0,5.0881,2025-08-08 00:32:59.999,595714.34184,1417,2.78826,326440.7069028,0
2025-08-08 00:33:00,117092.0,117129.8,117080.93,117129.8,4.37652,2025-08-08 00:33:59.999,512481.2185811,1320,2.13131,249573.9365799,0
2025-08-08 00:34:00,117129.8,117129.8,117060.0,117060.0,3.75618,2025-08-08 00:34:59.999,439870.0940791,1693,0.20859,24425.9852741,0
2025-08-08 00:35:00,117060.01,117111.01,117060.0,117063.98,7.83662,2025-08-08 00:35:59.999,917598.7164647,1774,3.74566,438545.5048503,0
2025-08-08 00:36:00,117063.98,117263.92,117026.12,117263.92,12.8389,2025-08-08 00:36:59.999,1503788.0556626,4448,10.15016,1189000.2071804,0
2025-08-08 00:37:00,117263.93,117452.0,117260.12,117440.31,41.022,2025-08-08 00:37:59.999,4815941.8153618,6073,14.64903,1719387.3669365,0
2025-08-08 00:38:00,117440.31,117625.0,117437.99,117623.06,47.86977,2025-08-08 00:38:59.999,5625419.0165372,6735,28.59261,3360384.0514172,0
2025-08-08 00:39:00,117623.06,117625.82,117528.51,117532.73,23.46328,2025-08-08 00:39:59.999,2759483.5419012,4032,11.45371,1347060.3414002,0
2025-08-08 00:40:00,117532.73,117627.55,117462.17,117627.55,15.59859,2025-08-08 00:40:59.999,1833235.4437377,5402,9.35688,1099732.3195063,0
2025-08-08 00:41:00,117627.55,117630.0,117513.12,117571.11,24.36749,2025-08-08 00:41:59.999,2865078.2279372,5728,10.50938,1235676.2041429,0
2025-08-08 00:42:00,117571.11,117622.0,117550.29,117550.3,13.2883,2025-08-08 00:42:59.999,1562614.7458174,3431,7.99007,939567.068937,0
2025-08-08 00:43:00,117550.3,117564.12,117453.75,117564.12,12.96803,2025-08-08 00:43:59.999,1523670.9539478,4030,5.10123,599330.3055431,0
2025-08-08 00:44:00,117564.12,117599.0,117523.03,117573.88,8.81737,2025-08-08 00:44:59.999,1036627.6210735,2497,3.01969,354996.3251094,0
2025-08-08 00:45:00,117573.89,117599.0,117540.0,117570.8,16.14832,2025-08-08 00:45:59.999,1898509.0218901,3326,6.2023,729184.0939298,0
2025-08-08 00:46:00,117570.8,117570.81,117513.73,117513.74,11.63864,2025-08-08 00:46:59.999,1368129.3319031,1815,3.32136,390420.0355507,0
2025-08-08 00:47:00,117513.73,117530.7,117412.87,117507.77,25.70229,2025-08-08 00:47:59.999,3018784.7131065,5550,10.66064,1252013.475356,0
2025-08-08 00:48:00,117507.77,117551.12,117475.14,117538.4,16.98201,2025-08-08 00:48:59.999,1995740.3315522,3159,7.00864,823667.9433092,0
2025-08-08 00:49:00,117538.4,117547.54,117532.21,117533.16,5.85662,2025-08-08 00:49:59.999,688385.6243847,1567,2.6229,308282.6169959,0
2025-08-08 00:50:00,117533.15,117533.15,117485.78,117485.78,4.58822,2025-08-08 00:50:59.999,539200.9532679,2157,1.58398,186144.3227174,0
2025-08-08 00:51:00,117485.79,117485.79,117380.0,117380.0,5.73888,2025-08-08 00:51:59.999,673841.879163,2863,0.42101,49431.7169058,0
2025-08-08 00:52:00,117380.01,117387.79,117360.24,117379.7,4.46801,2025-08-08 00:52:59.999,524438.7906087,1578,1.50755,176939.2826387,0
2025-08-08 00:53:00,117379.7,117379.71,117364.56,117379.71,3.05118,2025-08-08 00:53:59.999,358111.7070786,834,1.53727,180422.6613143,0
2025-08-08 00:54:00,117379.7,117408.42,117370.01,117370.01,10.27152,2025-08-08 00:54:59.999,1205685.277709,1345,6.88567,808218.3988351,0
2025-08-08 00:55:00,117370.01,117370.02,117370.01,117370.02,1.67199,2025-08-08 00:55:59.999,196241.4927817,227,0.97618,114574.2661236,0
2025-08-08 00:56:00,117370.01,117370.02,117311.58,117359.11,4.75892,2025-08-08 00:56:59.999,558398.9540216,2280,1.39723,163936.9940753,0
2025-08-08 00:57:00,117359.1,117359.11,117323.15,117323.16,3.20486,2025-08-08 00:57:59.999,376054.6884278,933,0.20611,24184.4416644,0
2025-08-08 00:58:00,117323.16,117359.09,117323.16,117336.36,4.36288,2025-08-08 00:58:59.999,511952.4845819,1166,2.08856,245063.3115004,0
2025-08-08 00:59:00,117336.36,117344.0,117264.12,117264.12,7.67003,2025-08-08 00:59:59.999,899801.368008,2390,1.53037,179556.6508938,0
2025-08-08 01:00:00,117264.11,117264.12,117212.12,117212.12,2.27004,2025-08-08 01:00:59.999,266154.1349009,1709,0.47642,55856.4682944,0
2025-08-08 01:01:00,117212.12,117212.13,117120.39,117120.4,11.9106,2025-08-08 01:01:59.999,1395340.0860935,4151,5.21153,610464.715642,0
2025-08-08 01:02:00,117120.39,117171.17,117100.0,117171.16,9.66826,2025-08-08 01:02:59.999,1132451.1730641,4091,5.48368,642336.9652979,0
2025-08-08 01:03:00,117171.17,117174.55,117064.01,117064.02,6.41927,2025-08-08 01:03:59.999,751879.2620818,2834,2.016,236132.8157692,0
2025-08-08 01:04:00,117064.02,117064.02,116968.33,116968.33,16.84725,2025-08-08 01:04:59.999,1971426.9443723,6587,3.67891,430515.8253916,0
2025-08-08 01:05:00,116968.34,116969.23,116889.72,116889.72,12.33212,2025-08-08 01:05:59.999,1442025.1800066,5677,3.5357,413475.5456469,0
2025-08-08 01:06:00,116889.73,116980.0,116824.17,116938.52,61.55355,2025-08-08 01:06:59.999,7193407.8500141,6716,13.40518,1566849.4624206,0
2025-08-08 01:07:00,116938.52,117054.46,116920.0,116989.03,12.0433,2025-08-08 01:07:59.999,1409121.2635849,6172,8.00025,936030.8620768,0
2025-08-08 01:08:00,116989.03,117068.83,116956.0,117068.82,8.87166,2025-08-08 01:08:59.999,1038120.535031,4177,6.30724,738044.6242345,0
2025-08-08 01:09:00,117068.83,117068.83,116874.51,116947.89,14.84928,2025-08-08 01:09:59.999,1736652.3058101,5741,4.58272,535759.0216757,0
2025-08-08 01:10:00,116947.89,117037.7,116947.89,117012.15,12.69708,2025-08-08 01:10:59.999,1485526.2614453,4979,7.34492,859265.6144128,0
2025-08-08 01:11:00,117012.16,117075.0,117012.15,117075.0,12.35588,2025-08-08 01:11:59.999,1446135.8569141,3263,8.90135,1041794.7636724,0
2025-08-08 01:12:00,117074.99,117075.0,116960.0,117009.88,13.14152,2025-08-08 01:12:59.999,1537801.1916098,5535,3.60425,421737.6240187,0
2025-08-08 01:13:00,117009.88,117165.54,117009.88,117135.16,19.74057,2025-08-08 01:13:59.999,2311823.4542933,6321,14.94557,1750178.7715893,0
2025-08-08 01:14:00,117135.16,117174.54,117131.72,117174.53,4.03509,2025-08-08 01:14:59.999,472695.0696014,1565,2.22976,261208.3422251,0
2025-08-08 01:15:00,117174.53,117174.53,116875.0,116949.19,17.5901,2025-08-08 01:15:59.999,2058259.4439947,8660,5.21661,609939.7502644,0
2025-08-08 01:16:00,116949.19,117054.46,116949.19,117013.19,15.36488,2025-08-08 01:16:59.999,1797680.915687,6817,10.08082,1179316.8663054,0
2025-08-08 01:17:00,117013.18,117031.26,116950.09,117012.52,9.07335,2025-08-08 01:17:59.999,1061423.8328199,4501,3.24791,379917.5600239,0
2025-08-08 01:18:00,117012.52,117025.96,116823.56,116900.0,15.31923,2025-08-08 01:18:59.999,1790901.3818744,6953,5.45312,637321.7081536,0
2025-08-08 01:19:00,116899.99,116967.29,116833.05,116833.06,15.3547,2025-08-08 01:19:59.999,1795268.1565122,6872,6.49691,759604.0786224,0
2025-08-08 01:20:00,116833.05,116994.36,116823.07,116950.34,18.71998,2025-08-08 01:20:59.999,2188196.0264356,5770,11.2206,1311658.3048916,0
2025-08-08 01:21:00,116950.34,116967.88,116882.52,116963.58,12.19464,2025-08-08 01:21:59.999,1425962.8490174,5045,7.27784,850972.0622496,0
2025-08-08 01:22:00,116963.57,117054.46,116924.0,117006.43,10.96957,2025-08-08 01:22:59.999,1283447.9110176,5038,7.45529,872334.6709833,0
2025-08-08 01:23:00,117006.43,117006.43,116965.49,116965.5,8.43283,2025-08-08 01:23:59.999,986574.9395741,4044,4.27114,499686.4197758,0
2025-08-08 01:24:00,116965.5,116965.5,116910.08,116930.0,6.69739,2025-08-08 01:24:59.999,783231.085014,2521,2.07549,242711.7283081,0
2025-08-08 01:25:00,116930.01,116940.0,116915.74,116933.99,3.9946,2025-08-08 01:25:59.999,467084.2540465,2183,1.45858,170553.0505401,0
2025-08-08 01:26:00,116934.0,116934.0,116907.75,116934.0,9.33635,2025-08-08 01:26:59.999,1091680.0622923,1688,1.22961,143762.176221,0
2025-08-08 01:27:00,116933.99,116974.12,116933.99,116947.0,2.72096,2025-08-08 01:27:59.999,318209.3228654,1772,1.24873,146033.2684629,0
2025-08-08 01:28:00,116947.0,116947.01,116933.99,116947.0,13.79879,2025-08-08 01:28:59.999,1613685.3777262,888,3.50108,409412.9559738,0
2025-08-08 01:29:00,116947.0,116947.0,116911.86,116911.86,4.27332,2025-08-08 01:29:59.999,499726.7026143,934,1.55351,181669.0087535,0
2025-08-08 01:30:00,116911.87,116972.18,116911.86,116972.17,10.77463,2025-08-08 01:30:59.999,1260005.9181082,2306,7.42691,868534.2169726,0
2025-08-08 01:31:00,116972.17,116996.19,116954.68,116954.69,9.14907,2025-08-08 01:31:59.999,1070276.4228369,2302,4.04161,472807.4814489,0
2025-08-08 01:32:00,116954.68,116954.69,116924.0,116947.9,4.60679,2025-08-08 01:32:59.999,538719.6512842,1812,0.88983,104049.3544186,0
2025-08-08 01:33:00,116947.89,116949.75,116913.45,116930.7,2.17556,2025-08-08 01:33:59.999,254393.9839168,2178,0.6773,79196.8369606,0
2025-08-08 01:34:00,116930.7,116944.37,116883.99,116884.0,20.08823,2025-08-08 01:34:59.999,2348365.60873,1450,2.93604,343236.221291,0
2025-08-08 01:35:00,116883.99,116908.0,116860.0,116892.59,8.37305,2025-08-08 01:35:59.999,978703.5242368,2235,4.14905,484957.6131705,0
2025-08-08 01:36:00,116892.59,116896.42,116860.0,116860.0,2.10412,2025-08-08 01:36:59.999,245945.988969,1024,0.37112,43376.3385278,0
2025-08-08 01:37:00,116860.01,116876.55,116850.58,116876.55,2.28953,2025-08-08 01:37:59.999,267559.5348952,870,0.95907,112086.0100046,0
2025-08-08 01:38:00,116876.55,116901.21,116876.55,116888.82,3.63956,2025-08-08 01:38:59.999,425451.384646,1165,2.0105,235014.922049,0
2025-08-08 01:39:00,116888.82,116888.82,116841.24,116841.24,16.28917,2025-08-08 01:39:59.999,1903583.8266335,1165,0.58462,68320.310491,0
2025-08-08 01:40:00,116841.23,116870.78,116841.06,116866.01,16.82426,2025-08-08 01:40:59.999,1965988.7482564,824,8.64319,1009949.8811862,0
2025-08-08 01:41:00,116866.0,116889.49,116846.66,116889.49,8.32061,2025-08-08 01:41:59.999,972384.3724778,2350,4.34928,508284.4285583,0
2025-08-08 01:42:00,116889.48,116889.49,116869.84,116881.96,8.99335,2025-08-08 01:42:59.999,1051112.9512861,1172,2.81993,329573.6016843,0
2025-08-08 01:43:00,116881.97,116906.52,116853.37,116853.38,11.49997,2025-08-08 01:43:59.999,1344307.6004317,1349,5.48834,641587.963199,0
2025-08-08 01:44:00,116853.38,116853.38,116829.59,116829.6,6.0566,2025-08-08 01:44:59.999,707650.781476,1091,1.79748,210015.0353488,0
2025-08-08 01:45:00,116829.6,116829.6,116815.64,116815.65,5.57953,2025-08-08 01:45:59.999,651847.2194147,724,0.62194,72659.0434428,0
2025-08-08 01:46:00,116815.64,116828.52,116786.43,116826.27,26.64288,2025-08-08 01:46:59.999,3112012.1779767,3589,12.36178,1443876.3886503,0
2025-08-08 01:47:00,116826.27,116851.99,116818.0,116851.99,11.57921,2025-08-08 01:47:59.999,1352808.6078099,2399,6.34596,741398.3546366,0
2025-08-08 01:48:00,116852.0,116920.0,116851.99,116884.74,8.00255,2025-08-08 01:48:59.999,935473.7032429,3483,5.66929,662718.9965118,0
2025-08-08 01:49:00,116884.74,116884.74,116836.38,116836.38,9.96616,2025-08-08 01:49:59.999,1164475.7684185,1241,7.02715,821037.9311656,0
2025-08-08 01:50:00,116836.39,116895.21,116808.59,116895.2,24.15644,2025-08-08 01:50:59.999,2822630.9324023,2093,16.77402,1960062.7479718,0
2025-08-08 01:51:00,116895.2,116895.21,116853.69,116872.29,9.55093,2025-08-08 01:51:59.999,1116269.5872603,1475,1.37057,160166.6005439,0
2025-08-08 01:52:00,116872.29,116896.18,116864.0,116890.0,3.56907,2025-08-08 01:52:59.999,417136.3827864,1068,2.49503,291595.3165218,0
2025-08-08 01:53:00,116890.0,116890.01,116853.57,116853.58,4.40435,2025-08-08 01:53:59.999,514719.9604284,1158,0.56766,66340.5733087,0
2025-08-08 01:54:00,116853.57,116884.0,116853.57,116879.63,4.29853,2025-08-08 01:54:59.999,502334.274601,1078,2.25317,263298.322932,0
2025-08-08 01:55:00,116879.63,116879.63,116843.69,116846.38,18.93841,2025-08-08 01:55:59.999,2213024.2200774,1642,12.64854,1477992.5106851,0
2025-08-08 01:56:00,116846.38,116872.62,116846.38,116872.61,4.01978,2025-08-08 01:56:59.999,469725.5061538,957,1.726,201696.1394572,0
2025-08-08 01:57:00,116872.62,116895.05,116860.31,116860.31,3.87906,2025-08-08 01:57:59.999,453410.9779539,1477,2.07422,242451.5386735,0
2025-08-08 01:58:00,116860.32,116860.32,116832.6,116852.12,6.78834,2025-08-08 01:58:59.999,793175.9833164,1422,2.63143,307452.1775354,0
2025-08-08 01:59:00,116852.12,116888.02,116852.12,116888.02,4.20145,2025-08-08 01:59:59.999,491016.3465794,1095,2.66875,311884.4790395,0
2025-08-08 02:00:00,116888.01,116923.21,116888.0,116923.2,5.89431,2025-08-08 02:00:59.999,689036.5657277,1132,4.41526,516117.0965768,0
2025-08-08 02:01:00,116923.2,116923.21,116897.68,116897.69,4.77478,2025-08-08 02:01:59.999,558232.0643801,1272,0.75241,87967.1027903,0
2025-08-08 02:02:00,116897.69,116897.69,116859.81,116860.0,5.90999,2025-08-08 02:02:59.999,690855.9865726,944,1.29741,151663.4429637,0
2025-08-08 02:03:00,116860.0,116883.17,116852.01,116859.99,6.14663,2025-08-08 02:03:59.999,718349.1480728,1649,2.40758,281364.6451457,0
2025-08-08 02:04:00,116859.99,116869.66,116853.42,116860.34,4.30559,2025-08-08 02:04:59.999,503151.7447246,1130,0.42314,49446.7596829,0
2025-08-08 02:05:00,116860.34,116860.35,116780.79,116818.37,11.14746,2025-08-08 02:05:59.999,1302334.2936119,3041,4.27604,499589.2193398,0
2025-08-08 02:06:00,116818.37,116866.0,116818.36,116866.0,3.78055,2025-08-08 02:06:59.999,441670.1728833,1399,2.04827,239300.6697366,0
2025-08-08 02:07:00,116866.0,116866.0,116852.01,116852.01,14.47106,2025-08-08 02:07:59.999,1691129.3925296,977,0.74943,87576.8064889,0
2025-08-08 02:08:00,116852.02,116871.73,116816.2,116816.2,7.77864,2025-08-08 02:08:59.999,908989.6359292,2016,4.50747,526758.8172692,0
2025-08-08 02:09:00,116816.2,116825.33,116796.65,116825.32,5.68737,2025-08-08 02:09:59.999,664334.0081568,1212,2.37715,277666.4269579,0
2025-08-08 02:10:00,116825.32,116850.05,116823.05,116850.05,4.28473,2025-08-08 02:10:59.999,500603.2878709,1292,2.89471,338197.6998545,0
2025-08-08 02:11:00,116850.04,116897.69,116850.04,116854.94,4.17237,2025-08-08 02:11:59.999,487625.2359454,1748,2.10672,246200.3998633,0
2025-08-08 02:12:00,116854.94,116854.95,116853.6,116853.6,2.17551,2025-08-08 02:12:59.999,254216.4856576,338,0.18871,22051.4726955,0
2025-08-08 02:13:00,116853.61,116864.0,116842.0,116862.5,3.95349,2025-08-08 02:13:59.999,461965.804045,1052,2.26661,264853.5814371,0
2025-08-08 02:14:00,116862.5,116873.96,116826.43,116873.96,5.01737,2025-08-08 02:14:59.999,586264.3672822,1817,2.58832,302442.0333837,0
2025-08-08 02:15:00,116873.96,116888.08,116873.96,116874.83,2.01271,2025-08-08 02:15:59.999,235245.4471766,684,0.60105,70251.6879525,0
2025-08-08 02:16:00,116874.83,116874.84,116844.02,116844.02,1.9289,2025-08-08 02:16:59.999,225410.5015093,1036,0.60364,70540.3949319,0
2025-08-08 02:17:00,116844.02,116848.57,116805.13,116814.26,6.82995,2025-08-08 02:17:59.999,797957.5040792,2214,1.83895,214843.6592617,0
2025-08-08 02:18:00,116814.25,116814.26,116791.95,116807.99,5.31311,2025-08-08 02:18:59.999,620596.0441229,1242,1.62616,189929.0449371,0
2025-08-08 02:19:00,116807.99,116808.0,116777.89,116777.9,2.77741,2025-08-08 02:19:59.999,324375.1960472,1119,0.32455,37904.6637529,0
2025-08-08 02:20:00,116777.89,116799.35,116773.31,116799.34,3.17835,2025-08-08 02:20:59.999,371189.7277001,1003,0.96945,113218.3578336,0
2025-08-08 02:21:00,116799.34,116799.35,116799.34,116799.35,3.91665,2025-08-08 02:21:59.999,457462.1546233,287,1.96123,229070.3892005,0
